DAILY_ACTIVITY_SUMMARY_ID,TRIP_MASTER_ID,GUEST_UNIQUE_ID,PROPERTY_CD,MARKET_CD,TRIP_TYPE,GUEST_ACTIVITY_DATE,NBR_PLAY_DAYS,NBR_NONPLAY_DAYS,SLOT_TIME_PLAYED_IN_MIN,TABLE_TIME_PLAYED_IN_MIN,OTHER_TIME_PLAYED_IN_MIN,TOTAL_TIME_PLAYED_IN_MIN,TABLE_BUY_IN_AMT,SLOT_COIN_IN_AMT,SLOT_COIN_OUT_AMT,TABLE_CASH_IN_AMT,SLOT_BILLS_IN_AMT,OTHER_CASH_IN_AMT,TABLE_COIN_OUT_AMT,OTHER_COIN_IN_AMT,OTHER_COIN_OUT_AMT,TOTAL_COIN_IN_AMT,TOTAL_COIN_OUT_AMT,SLOT_JACKPOT_AMT,OTHER_JACKPOT_AMT,TOTAL_JACKPOT_AMT,SLOT_WIN_LOSS_AMT,TABLE_WIN_LOSS_AMT,OTHER_WIN_LOSS_AMT,TOTAL_WIN_LOSS_AMT,SLOT_THEO_WIN_AMT,TABLE_THEO_WIN_AMT,OTHER_THEO_WIN_AMT,TOTAL_THEO_WIN_AMT,SLOT_POINTS_EARNED_AMT,TABLE_POINTS_EARNED_AMT,OTHER_POINTS_EARNED_AMT,TOTAL_POINTS_EARNED_AMT,MOST_PLAYED_DENOM_AMT,SLOT_HANDLE_PULLS,OTHER_HANDLE_PULLS,TOTAL_HANDLE_PULLS,TABLE_TOTAL_HANDS_PLAYED,SLOT_COUPON_USED,TABLE_COUPON_USED,OTHER_COUPON_USED,TOTAL_COUPON_USED,SLOT_PROMO_CASHLESS,TABLE_PROMO_CASHLESS,OTHER_PROMO_CASHLESS,TOTAL_PROMO_CASHLESS,GAMING_FLG,NBR_ROOMS,NBR_ADULTS,NBR_STAY_NIGHTS,NBR_HOTEL_TRX,HOTEL_COMP_ROOM_AMT,HOTEL_COMP_OTHER_AMT,HOTEL_COMP_AMT_TOTAL,HOTEL_COMP_ROOM_TAX,HOTEL_COMP_OTHER_TAX,HOTEL_ROOM_AMT,HOTEL_OTHER_AMT,HOTEL_AMT_TOTAL,HOTEL_ROOM_TAX,HOTEL_OTHER_TAX,HOTEL_TIP_AMT,HOTEL_TKT_FOOD_BEVERAGE_AMT,HOTEL_COMP_TKT_FOOD_BEVERAGE_AMT,HOTEL_TKT_OTHER_AMT,HOTEL_COMP_TKT_OTHER_AMT,HOTEL_FLG,NBR_POS_TRX,NBR_POS_REVENUE_CENTERS,NBR_POS_CHECKS,NBR_POS_COVERS,POS_SALES_GROSS_AMT,POS_SALES_NET_AMT,POS_DISCOUNT_AMT,POS_TAX_AMT,POS_GRATUITY_AMT,POS_TIP_AMT,POS_SERVICE_CHARGE_AMT,POS_NBR_SECONDS_OPEN,POS_TAXABLE_SALES_AMT,POS_NONTAXABLE_SALES_AMT,POS_TOTAL_SERVICE_CHARGE_AMT,POS_FOOD_AMT,POS_LIQUOR_AMT,POS_BEER_AMT,POS_WINE_AMT,POS_RETAIL_AMT,POS_NA_BEV_AMT,POS_TOBACCO_AMT,POS_OTHER_AMT,POS_TOTAL_ITEM_AMT,POS_NBR_LINE_ITEMS,POS_LINE_ITEM_QTY,POS_COMP_TENDER_AMT,POS_CASH_TENDER_AMT,POS_ROOM_TENDER_AMT,POS_OTHER_TENDER_AMT,POS_TOTAL_TENDER_AMT,POS_FLG,DLC_FSP_POINT_AMT,DLC_FSP_DOLLAR_AMT,DLC_FSP_FLG,TABLE_MARKER_AMT,SLOT_MARKER_AMT,OTHER_MARKER_AMT,TABLE_SFK_DEPOSIT_AMT,SLOT_SFK_DEPOSIT_AMT,OTHER_SFK_DEPOSIT_AMT,TOTAL_SFKCCK_AMT,TOTAL_SFK_DEPOSIT_AMT,TABLE_NBR_MARKER_TRX,SLOT_NBR_MARKER_TRX,OTHER_NBR_MARKER_TRX,TABLE_NBR_SFK_TRX,SLOT_NBR_SFK_TRX,OTHER_NBR_SFK_TRX,TOTAL_NBR_SFKCCK_TRX,TOTAL_NBR_SFK_DEPOSIT_TRX,MARKERS_FLG,OFFER_CASH_COST,OFFER_HOTEL_COST,OFFER_RC_COST,OFFER_OTHER_COST,OFFER_FSP_COST,OFFER_TOTAL_COST,OFFER_NBR_CASH_COUPONS,OFFER_NBR_HOTEL_COUPONS,OFFER_NBR_RC_COUPONS,OFFER_NBR_OTHER_COUPONS,OFFER_NBR_FSP_COUPONS,OFFER_NBR_TOTAL_COUPONS,OFFER_NBR_OFFERS,OFFER_DM_REEL_REWARDS_COST,OFFER_EMAIL_REEL_REWARDS_COST,OFFER_NBR_DM_REEL_REWARDS,OFFER_NBR_EMAIL_REEL_REWARDS,OFFER_CASH_REDEEM_AMT,OFFER_HOTEL_REDEEM_AMT,OFFER_RC_REDEEM_AMT,OFFER_OTHER_REDEEM_AMT,OFFER_FSP_REDEEM_AMT,OFFER_TOTAL_REDEEM_AMT,OFFER_DRAWING_OTP_NBR_ENTRIES,OFFER_DRAWING_OTP_REDEEMED_AMT,OFFER_DRAWING_OTP_COST,OFFER_FLG,CW_DLRS_USED,CW_DLRS_USED_FOOD,CW_DLRS_USED_ROOM,CW_DLRS_USED_OTHER,RC_DLRS_USED,RC_DLRS_USED_FOOD,RC_DLRS_USED_ROOM,RC_DLRS_USED_OTHER,RC_FP_CONVERT,COMP_FLG,CASINO_GGR,SPORTS_GGR,POKER_GGR,SPORTS_THEO,CASINO_NET_THEO,CASINO_WAGER,SPORTS_WAGER,CASINO_BONUS,SPORTS_BONUS,DIGITAL_FLG,LAST_DML_CD,CREATED_DTTM,CREATED_BY,UPDATED_DTTM,UPDATED_BY,BATCH_ID,DELETE_IND,PROPERTY_LST
23271844678,-1,13901169439,N/A,DIGITAL,MARKET,19-12-2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,Y,U,15:15.7,SYSTEM,36:33.6,SYSTEM,15600121,N,
16534202197,-1,13901169439,DIGITAL-LPA,N/A,PROPERTY,19-12-2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,N,0,0,0,0,-5,0,0,-5,0,Y,U,28:44.0,SYSTEM,36:33.6,SYSTEM,15600121,N,
16479970524,-1,13901174224,DIGITAL-CPA,N/A,PROPERTY,04-05-2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,N,0,0,0,0,-5,0,0,-5,0,Y,I,52:57.2,SYSTEM,52:57.2,SYSTEM,13745397,N,
16474887279,-1,13901174224,DIGITAL-CNJ,N/A,PROPERTY,04-05-2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,N,0,0,0,0,5,0,0,5,0,Y,I,52:57.2,SYSTEM,52:57.2,SYSTEM,13745397,N,
16365790308,-1,13901328445,DIGITAL-WPA,N/A,PROPERTY,25-11-2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,N,0,0,0,0,-5,0,0,-5,0,Y,I,14:25.6,SYSTEM,14:25.6,SYSTEM,13740734,N,
16397945867,-1,13901328445,DIGITAL-CPA,N/A,PROPERTY,25-11-2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,N,0,0,0,0,5,0,0,5,0,Y,I,14:25.6,SYSTEM,14:25.6,SYSTEM,13740734,N,
16422780843,-1,13901346428,DIGITAL-CPA,N/A,PROPERTY,09-02-2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,N,0,0,0,0,-5,0,0,-5,0,Y,I,35:41.5,SYSTEM,35:41.5,SYSTEM,13744406,N,
16433954837,-1,13901346428,DIGITAL-CNJ,N/A,PROPERTY,09-02-2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,N,0,0,0,0,5,0,0,5,0,Y,I,35:41.5,SYSTEM,35:41.5,SYSTEM,13744406,N,
16500976784,-1,15101501503,DIGITAL-LNJ,N/A,PROPERTY,31-08-2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,N,0,0,0,0,-10,0,0,-10,0,Y,U,09:04.9,SYSTEM,36:33.6,SYSTEM,15600121,N,
23287650149,-1,15101501503,N/A,N/A,ENTERPRISE,31-08-2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,Y,U,15:15.7,SYSTEM,36:33.6,SYSTEM,15600121,N,
16502060314,-1,15101501503,DIGITAL-CNJ,N/A,PROPERTY,31-08-2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,N,0,0,0,0,10,0,0,10,0,Y,U,09:04.9,SYSTEM,36:33.6,SYSTEM,15600121,N,
23272815440,-1,15101501503,N/A,DIGITAL,MARKET,31-08-2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,Y,U,15:15.7,SYSTEM,36:33.6,SYSTEM,15600121,N,
23285681185,-1,15700402647,N/A,DIGITAL,MARKET,11-06-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,Y,U,15:15.7,SYSTEM,36:33.6,SYSTEM,15600121,N,
23264916680,-1,15700402647,N/A,N/A,ENTERPRISE,11-06-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,Y,U,15:15.7,SYSTEM,36:33.6,SYSTEM,15600121,N,
16614042413,-1,15700402647,DIGITAL-CNJ,N/A,PROPERTY,11-06-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,N,0,0,0,0,-10,0,0,-10,0,Y,U,06:46.0,SYSTEM,36:33.6,SYSTEM,15600121,N,
16614340546,-1,15700402647,DIGITAL-LNJ,N/A,PROPERTY,11-06-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,N,0,0,0,0,10,0,0,10,0,Y,U,06:46.0,SYSTEM,36:33.6,SYSTEM,15600121,N,
16463461096,-1,15700934917,DIGITAL-HNJ,N/A,PROPERTY,18-05-2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,N,0,0,0,0,-10,0,0,-10,0,Y,U,52:57.2,SYSTEM,41:43.0,SYSTEM,14439380,N,
16460174225,-1,15700934917,DIGITAL-CNJ,N/A,PROPERTY,18-05-2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,N,0,0,0,0,10,0,0,10,0,Y,U,52:57.2,SYSTEM,41:43.0,SYSTEM,14439380,N,
16360957470,-1,15701397834,DIGITAL-HNJ,N/A,PROPERTY,30-12-2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,N,0,0,0,0,-5,0,0,-5,0,Y,U,14:25.6,SYSTEM,41:43.0,SYSTEM,14439380,N,
16356218124,-1,15701397834,DIGITAL-CNJ,N/A,PROPERTY,30-12-2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,N,0,0,0,0,5,0,0,5,0,Y,U,14:25.6,SYSTEM,41:43.0,SYSTEM,14439380,N,
16533114322,-1,15702668514,DIGITAL-CNJ,N/A,PROPERTY,24-11-2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,N,0,0,0,0,5,0,0,5,0,Y,U,28:44.0,SYSTEM,41:43.0,SYSTEM,14439380,N,
16533381126,-1,15702668514,DIGITAL-HNJ,N/A,PROPERTY,24-11-2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,N,0,0,0,0,-5,0,0,-5,0,Y,U,28:44.0,SYSTEM,41:43.0,SYSTEM,14439380,N,
16611778495,-1,15702688454,DIGITAL-CNJ,N/A,PROPERTY,20-05-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,N,0,0,0,0,40,0,0,40,0,Y,U,06:46.0,SYSTEM,36:33.6,SYSTEM,15600121,N,
23285681182,-1,15702688454,N/A,DIGITAL,MARKET,20-05-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,Y,U,15:15.7,SYSTEM,36:33.6,SYSTEM,15600121,N,
16617784701,-1,15702688454,DIGITAL-LNJ,N/A,PROPERTY,20-05-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,N,0,0,0,0,-40,0,0,-40,0,Y,U,06:46.0,SYSTEM,36:33.6,SYSTEM,15600121,N,
23281715436,-1,15702688454,N/A,N/A,ENTERPRISE,20-05-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,Y,U,15:15.7,SYSTEM,36:33.6,SYSTEM,15600121,N,
16464600596,-1,15702736107,DIGITAL-CNJ,N/A,PROPERTY,20-04-2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,N,0,0,0,0,5,0,0,5,0,Y,U,52:57.2,SYSTEM,36:33.6,SYSTEM,15600121,N,
